Lipová;Bardejov;Prešovský kraj;49.262289;21.48243
Lipovany;Lučenec;Banskobystrický kraj;48.33249;19.66708
Lipovce;Prešov;Prešovský kraj;49.056198;20.953429
Lipové;Komárno;Nitriansky kraj;47.76667;18.13333
Lipovec;Martin;Žilinský kraj;49.128895;18.92715
Lipovec;Rimavská Sobota;Banskobystrický kraj;48.549479;20.065778
Lipovník;Topoľčany;Nitriansky kraj;48.569209;18.010985
Lipovník;Rožňava;Košický kraj;48.62913;20.621765
Liptovská Anna;Liptovský Mikuláš;Žilinský kraj;49.146628;19.470104
Liptovská Kokava;Liptovský Mikuláš;Žilinský kraj;49.089244;19.817502
Liptovská Lúžna;Ružomberok;Žilinský kraj;49.0748;19.30751
Liptovská Osada;Ružomberok;Žilinský kraj;49.0748;19.30751
Liptovská Porúbka;Liptovský Mikuláš;Žilinský kraj;49.030956;19.735932
Liptovská Sielnica;Liptovský Mikuláš;Žilinský kraj;49.143526;19.514564
Liptovská Štiavnica;Ružomberok;Žilinský kraj;49.051218;19.356719
Liptovská Teplá;Ružomberok;Žilinský kraj;49.102544;19.409697
Liptovská Teplička;Poprad;Prešovský kraj;49.06144;20.29798
Liptovské Beharovce;Liptovský Mikuláš;Žilinský kraj;49.136751;19.579057
Liptovské Kľačany;Liptovský Mikuláš;Žilinský kraj;49.033476;19.475016
Liptovské Matiašovce;Liptovský Mikuláš;Žilinský kraj;49.158122;19.552164
Liptovské Revúce;Ružomberok;Žilinský kraj;49.0748;19.30751
Liptovské Sliače;Ružomberok;Žilinský kraj;49.0748;19.30751
Liptovský Hrádok;Liptovský Mikuláš;Žilinský kraj;49.039623;19.723352
Liptovský Ján;Liptovský Mikuláš;Žilinský kraj;49.048644;19.678531
Liptovský Michal;Ružomberok;Žilinský kraj;49.09588;19.437808
Liptovský Mikuláš;Liptovský Mikuláš;Žilinský kraj;49.083333;19.616667
Liptovský Ondrej;Liptovský Mikuláš;Žilinský kraj;49.099573;19.712127
Liptovský Peter;Liptovský Mikuláš;Žilinský kraj;49.08061;19.62218
Liptovský Trnovec;Liptovský Mikuláš;Žilinský kraj;49.120382;19.547095
Lisková;Ružomberok;Žilinský kraj;49.09021;19.353741
Lišov;Krupina;Banskobystrický kraj;48.3554;19.06474
Litava;Krupina;Banskobystrický kraj;48.298783;19.179391
Litmanová;Stará Ľubovňa;Prešovský kraj;49.370065;20.622916
Livina;Partizánske;Trenčiansky kraj;48.649334;18.254016
Livinské Opatovce;Partizánske;Trenčiansky kraj;48.648205;18.234347
Livov;Bardejov;Prešovský kraj;49.29175;21.27271
Livovská Huta;Bardejov;Prešovský kraj;49.29175;21.27271
Lodno;Kysucké Nové Mesto;Žilinský kraj;49.334622;18.867826
Lok;Levice;Nitriansky kraj;48.183628;18.460562
Lokca;Námestovo;Žilinský kraj;49.367783;19.413446
Lom nad Rimavicou;Brezno;Banskobystrický kraj;48.641545;19.649525
Lomná;Námestovo;Žilinský kraj;49.36236;19.303335
Lomné;Stropkov;Prešovský kraj;49.105786;21.63327
Lomnička;Stará Ľubovňa;Prešovský kraj;49.249722;20.569554
Lontov;Levice;Nitriansky kraj;48.042648;18.779075
Lopašov;Skalica;Trnavský kraj;48.751167;17.331142
Lopúchov;Bardejov;Prešovský kraj;49.139562;21.369001
Lopušné Pažite;Kysucké Nové Mesto;Žilinský kraj;49.274601;18.837876
Lošonec;Trnava;Trnavský kraj;48.482044;17.398956
Lovce;Zlaté Moravce;Nitriansky kraj;48.444613;18.36332
Lovča;Žiar nad Hronom;Banskobystrický kraj;48.571694;18.815781
Lovčica-Trubín;Žiar nad Hronom;Banskobystrický kraj;48.59184;18.84958
Lovinobaňa;Lučenec;Banskobystrický kraj;48.437408;19.590849
Lozorno;Malacky;Bratislavský kraj;48.333639;17.043223
Ložín;Michalovce;Košický kraj;48.659644;21.835217
Lubeník;Revúca;Banskobystrický kraj;48.654907;20.1961
Lubina;Nové Mesto nad Váhom;Trenčiansky kraj;48.784459;17.735606
Lúč na Ostrove;Dunajská Streda;Trnavský kraj;47.99268;17.61211
Lučatín;Banská Bystrica;Banskobystrický kraj;48.78277;19.320042
Lučenec;Lučenec;Banskobystrický kraj;48.333333;19.666667
Lúčina;Prešov;Prešovský kraj;48.893148;21.431181
Lučivná;Poprad;Prešovský kraj;49.051522;20.142423
Lúčka;Levoča;Prešovský kraj;49.182961;20.981806
Lúčka;Sabinov;Prešovský kraj;49.104083;21.478553
Lúčka;Svidník;Prešovský kraj;49.104083;21.478553
Lúčka;Rožňava;Košický kraj;48.635917;20.720848
Lúčky;Ružomberok;Žilinský kraj;49.12757;19.405336
Lúčky;Žiar nad Hronom;Banskobystrický kraj;48.700221;18.893395
Lúčky;Michalovce;Košický kraj;48.75434;21.9195
Lúčnica nad Žitavou;Nitra;Nitriansky kraj;48.30763;18.08453
Ludanice;Topoľčany;Nitriansky kraj;48.495639;18.115971
Ludrová;Ružomberok;Žilinský kraj;49.05;19.333333
Luhyňa;Trebišov;Košický kraj;48.490572;21.635875
Lúka;Nové Mesto nad Váhom;Trenčiansky kraj;48.657266;17.880232
Lukačovce;Humenné;Prešovský kraj;48.93707;21.91625
Lukáčovce;Nitra;Nitriansky kraj;48.395518;17.937836
Lukavica;Zvolen;Banskobystrický kraj;48.642091;19.209114
Lukavica;Bardejov;Prešovský kraj;49.300038;21.286141
Lukov;Bardejov;Prešovský kraj;49.293355;21.078288
Lukovištia;Rimavská Sobota;Banskobystrický kraj;48.491808;20.026256
Lúky;Púchov;Trenčiansky kraj;48.83333;18.25
Lula;Levice;Nitriansky kraj;48.177418;18.360593
Lupoč;Lučenec;Banskobystrický kraj;48.360261;19.540848
Lutila;Žiar nad Hronom;Banskobystrický kraj;48.583333;18.85
Lutiše;Žilina;Žilinský kraj;49.290776;18.95743
Lužany;Topoľčany;Nitriansky kraj;48.516283;18.015254
Lužany pri Topli;Svidník;Prešovský kraj;49.120207;21.49259
Lužianky;Nitra;Nitriansky kraj;48.349077;18.029002
Lysá pod Makytou;Púchov;Trenčiansky kraj;48.83333;18.25
Lysica;Žilina;Žilinský kraj;49.227202;19.183921
Ľubá;Nové Zámky;Nitriansky kraj;47.849726;18.596507
Ľubeľa;Liptovský Mikuláš;Žilinský kraj;49.052162;19.479257
Ľubica;Kežmarok;Prešovský kraj;49.123998;20.43758
Ľubietová;Banská Bystrica;Banskobystrický kraj;48.745312;19.361013
Ľubiša;Humenné;Prešovský kraj;48.93707;21.91625
Ľubochňa;Ružomberok;Žilinský kraj;49.120106;19.168911
Ľuboreč;Lučenec;Banskobystrický kraj;48.311186;19.518695
Ľuboriečka;Veľký Krtíš;Banskobystrický kraj;48.262198;19.526685
Ľubotice;Prešov;Prešovský kraj;49.011603;21.273658
Ľubotín;Stará Ľubovňa;Prešovský kraj;49.263395;20.876939
Ľubovec;Prešov;Prešovský kraj;48.913053;21.175015
Ľudovítová;Nitra;Nitriansky kraj;48.39753;18.078746
Ľutina;Sabinov;Prešovský kraj;49.16759;21.048606
Ľutov;Bánovce nad Bebravou;Trenčiansky kraj;48.776725;18.281161
Macov;Dunajská Streda;Trnavský kraj;47.99268;17.61211
Mad;Dunajská Streda;Trnavský kraj;47.954952;17.658349
Madunice;Hlohovec;Trnavský kraj;48.477171;17.780262
Magnezitovce;Revúca;Banskobystrický kraj;48.68346;20.11734
Machulince;Zlaté Moravce;Nitriansky kraj;48.411822;18.432229
Majcichov;Trnava;Trnavský kraj;48.284623;17.630324
Majere;Kežmarok;Prešovský kraj;49.397202;20.376761
Majerovce;Vranov nad Topľou;Prešovský kraj;48.891728;21.717177
Makov;Čadca;Žilinský kraj;49.370531;18.480441
Makovce;Stropkov;Prešovský kraj;49.258154;21.7524
Malá Čalomija;Veľký Krtíš;Banskobystrický kraj;48.084458;19.232193
Malá Čausa;Prievidza;Trenčiansky kraj;48.799844;18.702122
Malá Čierna;Žilina;Žilinský kraj;49.102766;18.597062
Malá Domaša;Vranov nad Topľou;Prešovský kraj;48.971071;21.711073
Malá Franková;Kežmarok;Prešovský kraj;49.313864;20.302843
Malá Hradná;Bánovce nad Bebravou;Trenčiansky kraj;48.759418;18.16045
Malá Ida;Košice-okolie;Košický kraj;48.674752;21.167894
Malá Lehota;Žarnovica;Banskobystrický kraj;48.496367;18.567271
Malá Lodina;Košice-okolie;Košický kraj;48.87559;21.132867
Malá Mača;Galanta;Trnavský kraj;48.222215;17.639416
Malá nad Hronom;Nové Zámky;Nitriansky kraj;47.854917;18.680709
Malá Poľana;Stropkov;Prešovský kraj;49.280171;21.823544
Malá Tŕňa;Trebišov;Košický kraj;48.45;21.683333
Malacky;Malacky;Bratislavský kraj;48.436037;17.02188
Malachov;Banská Bystrica;Banskobystrický kraj;48.710254;19.089686
Málaš;Levice;Nitriansky kraj;48.052876;18.526768
Malatiná;Dolný Kubín;Žilinský kraj;49.1863;19.433049
Malatíny;Liptovský Mikuláš;Žilinský kraj;49.08061;19.62218
Malcov;Bardejov;Prešovský kraj;49.304692;21.05964
Malčice;Michalovce;Košický kraj;48.577901;21.852377
Malé Borové;Liptovský Mikuláš;Žilinský kraj;49.227057;19.533389
Malé Dvorníky;Dunajská Streda;Trnavský kraj;47.99268;17.61211
Malé Chyndice;Nitra;Nitriansky kraj;48.303159;18.286041
Malé Hoste;Bánovce nad Bebravou;Trenčiansky kraj;48.697319;18.138779
Malé Kosihy;Nové Zámky;Nitriansky kraj;47.925507;18.750076
Malé Kozmálovce;Levice;Nitriansky kraj;48.273747;18.511552
Malé Kršteňany;Partizánske;Trenčiansky kraj;48.638605;18.428065
Malé Lednice;Považská Bystrica;Trenčiansky kraj;49.068989;18.572872
Malé Leváre;Malacky;Bratislavský kraj;48.43604;17.02188
Malé Ludince;Levice;Nitriansky kraj;48.21563;18.60705
Malé Ozorovce;Trebišov;Košický kraj;48.682378;21.613434
Malé Raškovce;Michalovce;Košický kraj;48.579339;21.918844
Malé Ripňany;Topoľčany;Nitriansky kraj;48.56362;18.16712
Malé Straciny;Veľký Krtíš;Banskobystrický kraj;48.209809;19.415092
Malé Trakany;Trebišov;Košický kraj;48.62858;21.71954
Malé Uherce;Partizánske;Trenčiansky kraj;48.620368;18.403678
Malé Vozokany;Zlaté Moravce;Nitriansky kraj;48.309212;18.39836
Malé Zálužie;Nitra;Nitriansky kraj;48.435811;17.986036
Malé Zlievce;Veľký Krtíš;Banskobystrický kraj;48.179956;19.446009
Málinec;Poltár;Banskobystrický kraj;48.497973;19.681797
Malinová;Prievidza;Trenčiansky kraj;48.854328;18.614163
Malinovo;Senec;Bratislavský kraj;48.156193;17.295521
Malužiná;Liptovský Mikuláš;Žilinský kraj;49.08061;19.62218
Malý Cetín;Nitra;Nitriansky kraj;48.239666;18.176932
Malý Čepčín;Turčianske Teplice;Žilinský kraj;48.902933;18.839309
Malý Horeš;Trebišov;Košický kraj;48.398753;21.946354
Malý Kamenec;Trebišov;Košický kraj;48.352171;21.78785
Malý Krtíš;Veľký Krtíš;Banskobystrický kraj;48.189988;19.350514
Malý Lapáš;Nitra;Nitriansky kraj;48.300218;18.181951
Malý Lipník;Stará Ľubovňa;Prešovský kraj;49.339348;20.801682
Malý Slavkov;Kežmarok;Prešovský kraj;49.136459;20.388226
Malý Slivník;Prešov;Prešovský kraj;49.118258;21.260307
Malý Šariš;Prešov;Prešovský kraj;49.009947;21.183031
Malženice;Trnava;Trnavský kraj;48.450144;17.675
Mankovce;Zlaté Moravce;Nitriansky kraj;48.427525;18.326861
Maňa;Nové Zámky;Nitriansky kraj;47.98333;18.16667
Marcelová;Komárno;Nitriansky kraj;47.78951;18.290767
Margecany;Gelnica;Košický kraj;48.85584;20.93712
Marhaň;Bardejov;Prešovský kraj;49.170474;21.449328
Marianka;Malacky;Bratislavský kraj;48.24785;17.059031
Markovce;Michalovce;Košický kraj;48.590874;21.842662
Markuška;Rožňava;Košický kraj;48.728378;20.326242
Markušovce;Spišská Nová Ves;Košický kraj;48.911928;20.630698
Maršová-Rašov;Bytča;Žilinský kraj;49.22404;18.55878
Martin;Martin;Žilinský kraj;49.066667;18.933333
Martin nad Žitavou;Zlaté Moravce;Nitriansky kraj;48.38553;18.40063
Martinček;Ružomberok;Žilinský kraj;49.091727;19.339046
Martinová;Rimavská Sobota;Banskobystrický kraj;48.298021;20.172945
Martovce;Komárno;Nitriansky kraj;47.853099;18.123879
Mašková;Lučenec;Banskobystrický kraj;48.292114;19.596383
Maškovce;Humenné;Prešovský kraj;48.93707;21.91625
Matejovce nad Hornádom;Spišská Nová Ves;Košický kraj;48.94464;20.56154
Matiaška;Vranov nad Topľou;Prešovský kraj;48.88836;21.68479
Matiašovce;Kežmarok;Prešovský kraj;49.354003;20.3634
Matovce;Svidník;Prešovský kraj;49.139411;21.545105
Matúškovo;Galanta;Trnavský kraj;48.168353;17.731834
Matysová;Stará Ľubovňa;Prešovský kraj;49.317965;20.755552
Maťovské Vojkovce;Michalovce;Košický kraj;48.75434;21.9195
Medovarce;Krupina;Banskobystrický kraj;48.234721;19.002547
Medvedie;Svidník;Prešovský kraj;49.399056;21.639779
Medveďov;Dunajská Streda;Trnavský kraj;47.800273;17.665093
Medzany;Prešov;Prešovský kraj;49.04321;21.151694
Medzev;Košice-okolie;Košický kraj;48.66667;21.33333
Medzianky;Vranov nad Topľou;Prešovský kraj;48.88836;21.68479
Medzibrod;Banská Bystrica;Banskobystrický kraj;48.794296;19.353722
Medzibrodie nad Oravou;Dolný Kubín;Žilinský kraj;49.23516;19.341921
Medzilaborce;Medzilaborce;Prešovský kraj;49.272517;21.903322
Melčice-Lieskové;Trenčín;Trenčiansky kraj;48.89452;18.04436
Melek;Nitra;Nitriansky kraj;48.201731;18.327743
Meliata;Rožňava;Košický kraj;48.515836;20.331647
Mengusovce;Poprad;Prešovský kraj;49.073546;20.140334
Merašice;Hlohovec;Trnavský kraj;48.46223;17.943644
Merník;Vranov nad Topľou;Prešovský kraj;48.948252;21.643425
Mestečko;Púchov;Trenčiansky kraj;48.83333;18.25
Mestisko;Svidník;Prešovský kraj;49.260304;21.580828
Mičakovce;Svidník;Prešovský kraj;49.089986;21.520553
Mierovo;Dunajská Streda;Trnavský kraj;47.99268;17.61211
Miezgovce;Bánovce nad Bebravou;Trenčiansky kraj;48.720766;18.312228
Michajlov;Snina;Prešovský kraj;48.909947;22.346074
Michal na Ostrove;Dunajská Streda;Trnavský kraj;47.99268;17.61211
Michal nad Žitavou;Nové Zámky;Nitriansky kraj;47.98333;18.16667
Michalková;Zvolen;Banskobystrický kraj;48.509159;19.154539
Michalok;Vranov nad Topľou;Prešovský kraj;48.989655;21.635041
Michalová;Brezno;Banskobystrický kraj;48.767931;19.780924
Michalovce;Michalovce;Košický kraj;48.75;21.933333
Michaľany;Trebišov;Košický kraj;48.51595;21.623352
Miklušovce;Prešov;Prešovský kraj;48.917533;21.080604
Miková;Stropkov;Prešovský kraj;49.296039;21.821408
Mikulášová;Bardejov;Prešovský kraj;49.29175;21.27271
Mikušovce;Ilava;Trenčiansky kraj;48.83333;18.25
Mikušovce;Lučenec;Banskobystrický kraj;48.301985;19.684581
Milhosť;Košice-okolie;Košický kraj;48.538726;21.267367
Miloslavov;Senec;Bratislavský kraj;48.105852;17.299973
Milpoš;Sabinov;Prešovský kraj;49.180241;21.004977
Miňovce;Stropkov;Prešovský kraj;49.134461;21.651857
Mirkovce;Prešov;Prešovský kraj;48.892216;21.325724
Miroľa;Svidník;Prešovský kraj;49.327432;21.732951
Mládzovo;Poltár;Banskobystrický kraj;48.438186;19.703952
Mlynárovce;Svidník;Prešovský kraj;49.251073;21.53072
Mlynčeky;Kežmarok;Prešovský kraj;49.167241;20.38401
Mlynica;Poprad;Prešovský kraj;49.100881;20.313701
Mlynky;Spišská Nová Ves;Košický kraj;48.851521;20.431862
Mníchova Lehota;Trenčín;Trenčiansky kraj;48.835649;18.060743
Mníšek nad Hnilcom;Gelnica;Košický kraj;48.803946;20.805785
Mníšek nad Popradom;Stará Ľubovňa;Prešovský kraj;49.413998;20.716286
Moča;Komárno;Nitriansky kraj;47.760951;18.407861
Močenok;Šaľa;Nitriansky kraj;48.227745;17.930753
Močiar;Banská Štiavnica;Banskobystrický kraj;48.248874;18.78818
Modra;Pezinok;Bratislavský kraj;48.333967;17.307107
Modra nad Cirochou;Humenné;Prešovský kraj;48.93707;21.91625
Modrany;Komárno;Nitriansky kraj;47.823557;18.352014
Modrová;Nové Mesto nad Váhom;Trenčiansky kraj;48.643793;17.898567
Modrovka;Nové Mesto nad Váhom;Trenčiansky kraj;48.650067;17.881235
Modrý Kameň;Veľký Krtíš;Banskobystrický kraj;48.241299;19.334949
Mojmírovce;Nitra;Nitriansky kraj;48.207352;18.065808
Mojš;Žilina;Žilinský kraj;49.199186;18.821475
Mojtín;Púchov;Trenčiansky kraj;48.985789;18.401946
Mojzesovo;Nové Zámky;Nitriansky kraj;47.98333;18.16667
Mokrá Lúka;Revúca;Banskobystrický kraj;48.673421;20.149325
Mokrance;Košice-okolie;Košický kraj;48.596044;21.020385
Mokroluh;Bardejov;Prešovský kraj;49.308902;21.212489
Mokrý Háj;Skalica;Trnavský kraj;48.812837;17.244206
Moldava nad Bodvou;Košice-okolie;Košický kraj;48.66667;21.33333
Moravany;Michalovce;Košický kraj;48.740542;21.785085
Moravany nad Váhom;Piešťany;Trnavský kraj;48.601165;17.858273
Moravské Lieskové;Nové Mesto nad Váhom;Trenčiansky kraj;48.819307;17.795332
Moravský Svätý Ján;Senica;Trnavský kraj;48.591582;17.002234
Most pri Bratislave;Senec;Bratislavský kraj;48.21951;17.40043
Mostová;Galanta;Trnavský kraj;48.140101;17.676254
Moškovec;Turčianske Teplice;Žilinský kraj;48.943682;18.828415
Mošovce;Turčianske Teplice;Žilinský kraj;48.909444;18.88484
Moštenica;Banská Bystrica;Banskobystrický kraj;48.77498;19.303038
Mošurov;Prešov;Prešovský kraj;49.119624;21.253087
Motešice;Trenčín;Trenčiansky kraj;48.89452;18.04436
Motyčky;Banská Bystrica;Banskobystrický kraj;48.860416;19.169128
Môlča;Banská Bystrica;Banskobystrický kraj;48.73946;19.15349
Mrázovce;Stropkov;Prešovský kraj;49.115198;21.674231
Mučín;Lučenec;Banskobystrický kraj;48.244247;19.702519
Mudroňovo;Komárno;Nitriansky kraj;47.831374;18.321458
Mudrovce;Košice-okolie;Košický kraj;48.828075;21.449446
Muľa;Veľký Krtíš;Banskobystrický kraj;48.192206;19.525559
Muráň;Revúca;Banskobystrický kraj;48.740974;20.049611
Muránska Dlhá Lúka;Revúca;Banskobystrický kraj;48.71587;20.080247
Muránska Huta;Revúca;Banskobystrický kraj;48.777859;20.11275
Muránska Lehota;Revúca;Banskobystrický kraj;48.727666;20.048216
Muránska Zdychava;Revúca;Banskobystrický kraj;48.737621;20.142543
Mútne;Námestovo;Žilinský kraj;49.462311;19.319639
Mužla;Nové Zámky;Nitriansky kraj;47.793024;18.599305
Myjava;Myjava;Trenčiansky kraj;48.75;17.583333
Myslina;Humenné;Prešovský kraj;48.947716;21.855435
Mýtna;Lučenec;Banskobystrický kraj;48.467711;19.552476
Mýtne Ludany;Levice;Nitriansky kraj;48.163922;18.664324
Mýto pod Ďumbierom;Brezno;Banskobystrický kraj;48.85171;19.632471
Nacina Ves;Michalovce;Košický kraj;48.818915;21.854602
Nadlice;Partizánske;Trenčiansky kraj;48.622826;18.247165
Naháč;Trnava;Trnavský kraj;48.5345;17.532698
Nálepkovo;Gelnica;Košický kraj;48.842364;20.620323
Námestovo;Námestovo;Žilinský kraj;49.407898;19.480324
Nána;Nové Zámky;Nitriansky kraj;47.813571;18.696465
Nandraž;Revúca;Banskobystrický kraj;48.607688;20.186946
Necpaly;Martin;Žilinský kraj;49.06651;18.92399
Nedanovce;Partizánske;Trenčiansky kraj;48.593816;18.296223
Nedašovce;Bánovce nad Bebravou;Trenčiansky kraj;48.669484;18.313901
Neded;Šaľa;Nitriansky kraj;48.021164;17.961752
Nededza;Žilina;Žilinský kraj;49.221579;18.835553
Nedožery-Brezany;Prievidza;Trenčiansky kraj;48.76667;18.63333
Nechválova Polianka;Humenné;Prešovský kraj;48.93707;21.91625
Nemce;Banská Bystrica;Banskobystrický kraj;48.286273;18.989532
Nemcovce;Bardejov;Prešovský kraj;49.209765;21.44212
Nemcovce;Prešov;Prešovský kraj;49.209765;21.44212
Nemčice;Topoľčany;Nitriansky kraj;48.554728;18.119126
Nemčiňany;Zlaté Moravce;Nitriansky kraj;48.308672;18.451452
Nemecká;Brezno;Banskobystrický kraj;48.947481;19.911184
Nemečky;Topoľčany;Nitriansky kraj;48.672871;18.11724
Nemešany;Levoča;Prešovský kraj;49.003159;20.685016
Nemšová;Trenčín;Trenčiansky kraj;48.967015;18.118919
Nenince;Veľký Krtíš;Banskobystrický kraj;48.146419;19.259563
Neporadza;Trenčín;Trenčiansky kraj;48.89452;18.04436
Neporadza;Rimavská Sobota;Banskobystrický kraj;48.362171;20.391388
Nesvady;Komárno;Nitriansky kraj;47.930105;18.131196
Nesluša;Kysucké Nové Mesto;Žilinský kraj;49.317696;18.741544
Neverice;Zlaté Moravce;Nitriansky kraj;48.366621;18.274585
Nevidzany;Prievidza;Trenčiansky kraj;48.284602;18.377602
Nevidzany;Zlaté Moravce;Nitriansky kraj;48.284602;18.377602
Nevoľné;Žiar nad Hronom;Banskobystrický kraj;48.670834;18.943933
Nezbudská Lúčka;Žilina;Žilinský kraj;49.173669;18.867948
Nimnica;Púchov;Trenčiansky kraj;48.83333;18.25
Nitra;Nitra;Nitriansky kraj;48.316667;18.083333
Nitra nad Ipľom;Lučenec;Banskobystrický kraj;48.318237;19.773716
Nitrianska Blatnica;Topoľčany;Nitriansky kraj;48.56362;18.16712
Nitrianska Streda;Topoľčany;Nitriansky kraj;48.517833;18.175143
Nitrianske Hrnčiarovce;Nitra;Nitriansky kraj;48.332774;18.128348
Nitrianske Pravno;Prievidza;Trenčiansky kraj;48.868385;18.63364
Nitrianske Rudno;Prievidza;Trenčiansky kraj;48.795372;18.477405
Nitrianske Sučany;Prievidza;Trenčiansky kraj;48.733522;18.46843
Nitrica;Prievidza;Trenčiansky kraj;48.620847;18.352547
Nižná;Piešťany;Trnavský kraj;48.532903;17.65043
Nižná;Tvrdošín;Žilinský kraj;49.310457;19.52428
Nižná Boca;Liptovský Mikuláš;Žilinský kraj;49.08061;19.62218
Nižná Hutka;Košice-okolie;Košický kraj;48.65737;21.359413
Nižná Jablonka;Humenné;Prešovský kraj;48.93707;21.91625
Nižná Jedľová;Svidník;Prešovský kraj;49.30819;21.5703
Nižná Kamenica;Košice-okolie;Košický kraj;48.762341;21.481049
Nižná Myšľa;Košice-okolie;Košický kraj;48.623936;21.365075
Nižná Olšava;Stropkov;Prešovský kraj;49.143282;21.634161
Nižná Pisaná;Svidník;Prešovský kraj;49.383425;21.601581
Nižná Polianka;Bardejov;Prešovský kraj;49.404311;21.401443
Nižná Rybnica;Sobrance;Košický kraj;48.741017;22.146251
Nižná Sitnica;Humenné;Prešovský kraj;48.93707;21.91625
Nižná Slaná;Rožňava;Košický kraj;48.725215;20.409316
Nižná Voľa;Bardejov;Prešovský kraj;49.222462;21.371972
Nižné Ladičkovce;Humenné;Prešovský kraj;48.93707;21.91625
Nižné Nemecké;Sobrance;Košický kraj;48.653461;22.237629
Nižné Repaše;Levoča;Prešovský kraj;49.089284;20.704162
Nižné Ružbachy;Stará Ľubovňa;Prešovský kraj;49.28113;20.577451
Nižný Čaj;Košice-okolie;Košický kraj;48.665932;21.396909
Nižný Hrabovec;Vranov nad Topľou;Prešovský kraj;48.853441;21.756452
Nižný Hrušov;Vranov nad Topľou;Prešovský kraj;48.807451;21.773036
Nižný Klátov;Košice-okolie;Košický kraj;48.729173;21.141976
Nižný Komárnik;Svidník;Prešovský kraj;49.375106;21.696914
Nižný Kručov;Vranov nad Topľou;Prešovský kraj;48.913141;21.653027
Nižný Lánec;Košice-okolie;Košický kraj;48.5362;21.109383
Nižný Mirošov;Svidník;Prešovský kraj;49.383333;21.433333
Nižný Orlík;Svidník;Prešovský kraj;49.333156;21.528615
Nižný Skálnik;Rimavská Sobota;Banskobystrický kraj;48.38284;20.0224
Nižný Slavkov;Sabinov;Prešovský kraj;49.10308;21.0988
Nižný Tvarožec;Bardejov;Prešovský kraj;49.360658;21.186106
Nižný Žipov;Trebišov;Košický kraj;48.582137;21.637749
Nolčovo;Martin;Žilinský kraj;49.06651;18.92399
Norovce;Topoľčany;Nitriansky kraj;48.6311;18.181244
Nová Baňa;Žarnovica;Banskobystrický kraj;48.423046;18.640369
Nová Bašta;Rimavská Sobota;Banskobystrický kraj;48.38284;20.0224
Nová Bošáca;Nové Mesto nad Váhom;Trenčiansky kraj;48.75466;17.83506
Nová Bystrica;Čadca;Žilinský kraj;49.43503;18.78895
Nová Dedina;Levice;Nitriansky kraj;48.21563;18.60705
Nová Dedinka;Senec;Bratislavský kraj;48.21951;17.40043
Nová Dubnica;Ilava;Trenčiansky kraj;48.935747;18.149027
Nová Kelča;Vranov nad Topľou;Prešovský kraj;48.88836;21.68479
Nová Lehota;Nové Mesto nad Váhom;Trenčiansky kraj;48.657621;17.980434
Nová Lesná;Poprad;Prešovský kraj;49.123609;20.265187
Nová Ľubovňa;Stará Ľubovňa;Prešovský kraj;49.270238;20.683525
Nová Polhora;Košice-okolie;Košický kraj;48.66667;21.33333
Nová Polianka;Svidník;Prešovský kraj;49.287455;21.619967
Nová Sedlica;Snina;Prešovský kraj;48.98857;22.15099
Nová Ves;Veľký Krtíš;Banskobystrický kraj;48.169391;19.366237
Nová Ves nad Váhom;Nové Mesto nad Váhom;Trenčiansky kraj;48.73044;17.889281
Nová Ves nad Žitavou;Nitra;Nitriansky kraj;48.290305;18.323065
Nová Vieska;Nové Zámky;Nitriansky kraj;47.869482;18.462713
Nováčany;Košice-okolie;Košický kraj;48.690212;21.072019
Nováky;Prievidza;Trenčiansky kraj;48.711055;18.53389
Nové Hony;Lučenec;Banskobystrický kraj;48.33249;19.66708
Nové Mesto nad Váhom;Nové Mesto nad Váhom;Trenčiansky kraj;48.75;17.833333
Nové Sady;Nitra;Nitriansky kraj;48.483333;17.983333
Nové Zámky;Nové Zámky;Nitriansky kraj;47.983333;18.166667
Novosad;Trebišov;Košický kraj;48.525334;21.742566
Novoť;Námestovo;Žilinský kraj;49.216667;19.55
Nový Ruskov;Trebišov;Košický kraj;48.62858;21.71954
Nový Salaš;Košice-okolie;Košický kraj;48.611333;21.473042
Nový Svet;Senec;Bratislavský kraj;48.21951;17.40043
Nový Tekov;Levice;Nitriansky kraj;48.247396;18.516971
Nový Život;Dunajská Streda;Trnavský kraj;47.99268;17.61211
Nýrovce;Levice;Nitriansky kraj;48.025087;18.582077
Ňagov;Medzilaborce;Prešovský kraj;49.252472;21.935721
Ňárad;Dunajská Streda;Trnavský kraj;47.833646;17.612476
Obeckov;Veľký Krtíš;Banskobystrický kraj;48.169923;19.332206
Obid;Nové Zámky;Nitriansky kraj;47.778045;18.647103
Obišovce;Košice-okolie;Košický kraj;48.861989;21.240085
Oborín;Michalovce;Košický kraj;48.541265;21.883633
Obručné;Stará Ľubovňa;Prešovský kraj;49.303005;20.981657
Obyce;Zlaté Moravce;Nitriansky kraj;48.427377;18.456322
Očkov;Nové Mesto nad Váhom;Trenčiansky kraj;48.652903;17.765837
Očová;Zvolen;Banskobystrický kraj;48.600387;19.28843
Odorín;Spišská Nová Ves;Košický kraj;48.933703;20.6346
Ohrady;Dunajská Streda;Trnavský kraj;47.983333;17.7
Ohradzany;Humenné;Prešovský kraj;48.99532;21.845099
Ochodnica;Kysucké Nové Mesto;Žilinský kraj;49.348907;18.789623
Ochtiná;Rožňava;Košický kraj;48.684126;20.327451
